dateCreated,dateModified,entry_id,entry_guid,form,lang,trait,order,rel_order,rel_type,rel_ref,rel_primacy,rel_compform,rel_variant,sense_id,sense_order,sense_gram,sense_gloss_en,sense_gloss_idn,rev_en,rev_id,pict,etym_type,etym_proto,etym_borrowed,x_eno_source,x_eno,x_idn,x_eng,notes_eng,notes_idn,cit_form
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kidė2_12ceb44a-3551-4fb9-99df-ee0e5f343dce,12ceb44a-3551-4fb9-99df-ee0e5f343dce,kidė,eno,stem,2,,,,,,,d6a2773e-7ab3-482b-9e77-456fdc6df3d7,1,Verb,be like,seperti,be like,seperti,,proto,kidoo,,SD_10,Ka'udar : Yãh tuku kak kahinu kidė Kauno ka'yãh i Meok,"“ka'udar”: sebutan tempat/pemukiman untuk para suku di masa lampau, seperti Kauno bertempat/bermukim (yaitu memiliki “ka'udar”) di (desa) Meok.","“ka'udar”: place of the clans in the past, like Kauno has land in Meok.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kidė2_12ceb44a-3551-4fb9-99df-ee0e5f343dce,12ceb44a-3551-4fb9-99df-ee0e5f343dce,kidė,eno,stem,2,,,,,,,d6a2773e-7ab3-482b-9e77-456fdc6df3d7,1,Verb,be like,seperti,be like,seperti,,proto,kidoo,,SD_4,Kuni' bed : Kė'ėh kidė kuyit maha temulawak,“Kuni' Bed”: sebuah tumbuhan seperti kunyit atau temulawak.,“Kuni' Bed”: a plant like turmeric or temulawak.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kidė2_12ceb44a-3551-4fb9-99df-ee0e5f343dce,12ceb44a-3551-4fb9-99df-ee0e5f343dce,kidė,eno,stem,2,,,,,,,d6a2773e-7ab3-482b-9e77-456fdc6df3d7,1,Verb,be like,seperti,be like,seperti,,proto,kidoo,,SD_4,"Yar i e'iah henap mė' kiku heo kitaim… ah kidė yar pe yahit bė, yono.","(Ketika) perutmu masih kosong, jangan dulu minum atau makan.","There shouldn't be anything in your stomach, don't drink first or eat.",,,
2024-12-02T06:10:58Z,2024-12-02T06:11:00Z,ke'ep iu'_12f70b51-cc04-4d10-a490-f2cfee0aba58,12f70b51-cc04-4d10-a490-f2cfee0aba58,ke'ep iu',eno,phrase,,0,_component-lexeme,ke'ep_925356d2-52ba-4dde-b2f6-ad98e6092242,true,Complex Form,,f4f31007-5cf7-4536-92e8-499e3b3a56b6,,Noun,owl,burung hantu,owl,burung hantu,86.jpg,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:11:00Z,ke'ep iu'_12f70b51-cc04-4d10-a490-f2cfee0aba58,12f70b51-cc04-4d10-a490-f2cfee0aba58,ke'ep iu',eno,phrase,,,Compare,iu'_9dd1d3d2-c8b0-4011-9c87-d8c06c769668,,,,f4f31007-5cf7-4536-92e8-499e3b3a56b6,,Noun,owl,burung hantu,owl,burung hantu,86.jpg,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,mok_12ff0d25-ff5a-4fcd-bf34-e7d24f47a346,12ff0d25-ff5a-4fcd-bf34-e7d24f47a346,mok,eno,stem,,,,,,,,42561e60-1e15-47a5-bfe7-227adbee1f7c,,Noun,wet,basah,wet,basah,,proto,mõkõ,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,ya'amuh_1316e9b2-6779-47f4-8857-44e4cad7e5aa,1316e9b2-6779-47f4-8857-44e4cad7e5aa,ya'amuh,eno,stem,,,,,,,,a05156ff-17b4-4e24-9c48-a59c897b97db,,Verb,become big,menjadi besar,become big,menjadi besar,,,,,SMP_10,A hoba'a e'yai na'an ke' pihia' ya'amuh e'yai ean.,"Jika ikannya sudah mati, tidak bisa untuk menjadi besar (yaitu tumbuh besar).","If the fish already died, the fish will not be possible to become big (i.e., grow up).",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,yata'u_131d0293-f151-4abb-a200-2a58317c2dd9,131d0293-f151-4abb-a200-2a58317c2dd9,yata'u,eno,stem,,0,_component-lexeme,a'u_045daccd-f577-4a77-a094-56badfb34c5a,true,Complex Form,,1f64c468-8aa3-45a1-ab51-6e7fff167000,0,Noun,goodness,bagusnya,goodness,bagusnya,,,,,SMP_10,E'iah yata'u he yatutah ya'par nelayan?,Apa baik dan buruknya menjadi nelayan?,What are the goodness and difficulty becoming fisherman?,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,yata'u_131d0293-f151-4abb-a200-2a58317c2dd9,131d0293-f151-4abb-a200-2a58317c2dd9,yata'u,eno,stem,,0,_component-lexeme,a'u_045daccd-f577-4a77-a094-56badfb34c5a,true,Complex Form,,371424a7-0042-406f-ba10-b0bb7a43a97a,1,Noun,beauty,keindahan,beauty,keindahan,,,,,SMP_3,Anah yata'u pa ean!,Betapa cantiknya anak itu!,How beautiful that child is!,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,yata'u_131d0293-f151-4abb-a200-2a58317c2dd9,131d0293-f151-4abb-a200-2a58317c2dd9,yata'u,eno,stem,,0,_component-lexeme,a'u_045daccd-f577-4a77-a094-56badfb34c5a,true,Complex Form,,371424a7-0042-406f-ba10-b0bb7a43a97a,1,Noun,beauty,keindahan,beauty,keindahan,,,,,SMP_3,Nah yata'u pa ean!,Alangkah cantiknya anak itu!,What a beauty that child is!,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,dipari'_133381ef-26b7-4fa9-b42f-19d3e5d4ec85,133381ef-26b7-4fa9-b42f-19d3e5d4ec85,dipari',eno,stem,,0,_component-lexeme,pari'_a48158f6-1a85-40fa-9e93-78e27eae7b82,true,Complex Form,,77c108f1-46a6-435a-9e22-310d7df60c0d,,Noun,made,dibuat,made,dibuat,,,,,SMP_4,Yub ean dipari' Joko.,Rumah itu dibuat Joko.,That house was made by Joko.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ãhõ_13434ad9-658f-418d-85ab-a3f7d63d4014,13434ad9-658f-418d-85ab-a3f7d63d4014,ãhõ,eno,stem,,0,_component-lexeme,a'hau1_262ba9a1-f13d-43a0-a2e1-1077ada6c842,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,hapu̇'de2_136d450c-b968-4ee0-b39c-8b424dcbac57,136d450c-b968-4ee0-b39c-8b424dcbac57,hapu̇'de,eno,stem,2,0,_component-lexeme,hãpė̃'_de2e45b9-e958-448b-b1b7-aed6bbe6feab,true,Complex Form,,38833e3f-9317-41f3-8e2f-8d1c0919b111,,Noun,life,kehidupan,life,kehidupan,,,,,SMP_8,Yẽãp ean ka'kũhẽ untuk hapu̇'de.,Akar itu bermanfaat untuk hidupnya.,The root is useful for the mangrove's life.,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,u̇'kah_13734c7c-4f81-430a-af9c-02ef8bea4613,13734c7c-4f81-430a-af9c-02ef8bea4613,u̇'kah,eno,stem,,,,,,,,26cce083-61c0-457f-8650-8554c0c68c7b,,Verb,laugh,tertawa,laugh,tertawa,,proto,'ėkahai,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:11:01Z,cena'wan_1378c048-f5a0-4d28-a4d2-bcae33351a18,1378c048-f5a0-4d28-a4d2-bcae33351a18,cena'wan,eno,stem,,,Compare,karepor_0df7a145-207f-4191-b838-95074441a30a,,,,c2a4b3da-ef67-47d0-a9c5-7509b9109d3b,,Noun,mushroom,jamur,mushroom,jamur,19.JPG,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,poka_1394edcc-4ba8-464a-9cd1-1463463fc6ef,1394edcc-4ba8-464a-9cd1-1463463fc6ef,poka,eno,stem,,0,_component-lexeme,puak_4384fa74-1e5f-4a81-8810-d5ff7d43bf7c,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,na'pu_13a00462-e0a5-43b8-91ed-1f1077656588,13a00462-e0a5-43b8-91ed-1f1077656588,na'pu,eno,stem,,,,,,,,7a3de054-c809-4a9d-87df-2a9bbd6cb84d,0,Noun,grandchild,cucu,grandchild,cucu,,proto,nã'ãpũã,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,na'pu_13a00462-e0a5-43b8-91ed-1f1077656588,13a00462-e0a5-43b8-91ed-1f1077656588,na'pu,eno,stem,,,,,,,,da16813e-f361-4955-91a2-7901a373de89,1,Noun,ancestor,nenek moyang,ancestor,nenek moyang,,proto,nã'ãpũã,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:11:00Z,ku ba'au ha'ku_13a7841f-cd74-4741-956c-4ebd5a7fd8f6,13a7841f-cd74-4741-956c-4ebd5a7fd8f6,ku ba'au ha'ku,eno,phrase,,0,_component-lexeme,ku1_0f7b8245-13b8-4510-802d-0c676f712565,true,Complex Form,,ac055b1f-8452-408e-b0d6-b2e7d69d17c7,,Noun,wood for house poles,kayu untuk tiang rumah,wood for house poles,kayu untuk tiang rumah,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:11:00Z,ku ba'au ha'ku_13a7841f-cd74-4741-956c-4ebd5a7fd8f6,13a7841f-cd74-4741-956c-4ebd5a7fd8f6,ku ba'au ha'ku,eno,phrase,,,Compare,ba'au_9649b98c-f5eb-482b-b36d-935980ea382b,,,,ac055b1f-8452-408e-b0d6-b2e7d69d17c7,,Noun,wood for house poles,kayu untuk tiang rumah,wood for house poles,kayu untuk tiang rumah,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,di'iu_13b55402-9a6d-44e6-98e1-6a3d598c2a4a,13b55402-9a6d-44e6-98e1-6a3d598c2a4a,di'iu,eno,stem,,0,_component-lexeme,'u_e6957bcd-3dd8-478b-aacb-91d7b84520b8,true,Complex Form,,4add8782-ec1f-4e02-960d-d4dbc9c09ae7,,Verb,be said,dikatakan,be said,dikatakan,,,,,SMP_3,"Andi : Kah maham i Kahyapu, a mãhãp ė', be di'iu kak i'ean mėk e'yai i tit.","Andi: (Kita) pergi memancing di Kahyapu, kalau kamu mau, karena orang-orang bilang di sana banyak ikan.","Andi: (We) go fishing at Kahyapu, if you want, because it is said (by the people there) that there are many fishes there (at Kahyapu).",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,di'iu_13b55402-9a6d-44e6-98e1-6a3d598c2a4a,13b55402-9a6d-44e6-98e1-6a3d598c2a4a,di'iu,eno,stem,,0,_component-lexeme,'u_e6957bcd-3dd8-478b-aacb-91d7b84520b8,true,Complex Form,,4add8782-ec1f-4e02-960d-d4dbc9c09ae7,,Verb,be said,dikatakan,be said,dikatakan,,,,,SMP_8,"“Di'iu Ibu Nita, kuru Muatan Lokal a i tekora, Pak Milson ẽ' pihia' bukuha a tentang yarė' kõ'ĩã nahai ya'u yu̇r kõ'ĩã i pi a mė' kiki i tekora, Pak.”","“Dikatakan oleh Ibu Nita, guru Muatan Lokal ketika di sekolah, Pak Milson ini bisa membantu kami tentang penanaman melinjo supaya bagus hidupnya melinjo di kebun kami yang ada di sekolah, Pak.”","“it is said by Ms. Nita, teacher of Local Knowledge when at school, Mr. Milson can help us with planting melinjo so that its life is good at our garden at school, sir.”",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,di'iu_13b55402-9a6d-44e6-98e1-6a3d598c2a4a,13b55402-9a6d-44e6-98e1-6a3d598c2a4a,di'iu,eno,stem,,0,_component-lexeme,'u_e6957bcd-3dd8-478b-aacb-91d7b84520b8,true,Complex Form,,4add8782-ec1f-4e02-960d-d4dbc9c09ae7,,Verb,be said,dikatakan,be said,dikatakan,,,,,SMP_5,"“Õ,” di'iu wak ean.","“Ya”, itu yang dikatakan paman.","“Alright”, said uncle.",,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,i'_13c84e40-fead-4e8f-8fd2-011b94ecd338,13c84e40-fead-4e8f-8fd2-011b94ecd338,i',eno,stem,,0,_component-lexeme,yi'_9d33991a-fbda-45ff-8362-7054e2501210,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,'ėic_13cd76c8-ade6-4506-9f02-de3f22642d07,13cd76c8-ade6-4506-9f02-de3f22642d07,'ėic,eno,stem,,,,,,,,c97011a2-0e95-43bb-854d-22b29aa8502d,,Verb,row,mendayung,row,mendayung,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,pap_13ddb632-e440-4b44-890a-c005d061a811,13ddb632-e440-4b44-890a-c005d061a811,pap,eno,stem,,,,,,,,0349025b-9bfd-45fd-b6d6-ef4d448f47e9,,Noun,cheek,pipi,cheek,pipi,,proto,papa,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,di'ėb_13e6d282-23a4-4049-998c-fb43f6d896f4,13e6d282-23a4-4049-998c-fb43f6d896f4,di'ėb,eno,stem,,0,_component-lexeme,'ėb_4c41dc3c-8929-4654-8282-359595173ba0,true,Complex Form,,3eb9bfaf-c577-47d6-866b-9d84e99c7693,,Subordinating connective,because (lit. be done by),karena (lit. dilakukan),because (lit. be done by),karena (lit. dilakukan),,,,,SMP_8,Ean pihia' pari' yakura abrasi di'ėb ya'au aba musimde.,Itu (kekuatan bakau) bisa membuat berkurangnya abrasi akibat laut jika musim arus laut datang.,That (mangrove['s strength]) can cause the reduction of abrasion due to the ocean if the season of strong ocean tide comes.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ka'bak_13e8599e-5b42-42ee-a22d-51311900052f,13e8599e-5b42-42ee-a22d-51311900052f,ka'bak,eno,stem,,0,_component-lexeme,bak1_d768386e-2f46-4495-a416-ac8c03978bd3,true,Complex Form,,0e202f0f-6966-48ee-8ce1-4fd50d05d31a,,Verb,have eye,bermata,have eye,bermata,,,,,SMP_10,Pukat ẽ' ka'bak kam terlalu nuik.,Pukat ini memiliki mata (lubang) jaring terlalu kecil.,"The trawl has a very small net hole (i.e., the eye of the net).",,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,yumu yi'kėh_13f38137-3709-40b5-85b5-3edba234fc03,13f38137-3709-40b5-85b5-3edba234fc03,yumu yi'kėh,eno,phrase,,,,,,,,c94d4e2f-04ee-4af5-916b-52b680cf81f2,,Noun,A broad-leaved tree whose leaves are often used by the Enggano people to cover the cleaned belly of turtles,pohon berdaun lebar yang daunnya seringkali digunakan masyarakat Enggano oleh masyarakat Enggano sebagai penutup bagian perut penyu setelah dibersihkan,A broad-leaved tree whose leaves are often used by the Enggano people to cover the cleaned belly of turtles,pohon berdaun lebar yang daunnya seringkali digunakan masyarakat Enggano oleh masyarakat Enggano sebagai penutup bagian perut penyu setelah dibersihkan,207.jpg,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,bu̇ėr_13f91403-b6be-4557-bc98-a7b1ba519395,13f91403-b6be-4557-bc98-a7b1ba519395,bu̇ėr,eno,stem,,0,_component-lexeme,bėr1_e6e1dd14-6551-4470-9c3e-a34954327531,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ka'itarah_14049894-0162-4c7d-984e-119539f08e57,14049894-0162-4c7d-984e-119539f08e57,ka'itarah,eno,stem,,0,_component-lexeme,aitar_ebd58ba1-dee7-4818-a1b6-1683d8cb3cee,true,Complex Form,,359dbc8b-79b2-49d1-9a7c-525b8ae8a756,0,Verb,will play,akan bermain,will play,akan bermain,,,,,SMP_7,Ya'itar e'iah mė' ari ka'itarah a ari ka'itar he ka'an ari?,Permainan apa yang akan kalian mainkan jika bermain dengan teman kalian?,What game will you play if you play with your friends?,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ka'itarah_14049894-0162-4c7d-984e-119539f08e57,14049894-0162-4c7d-984e-119539f08e57,ka'itarah,eno,stem,,0,_component-lexeme,aitar_ebd58ba1-dee7-4818-a1b6-1683d8cb3cee,true,Complex Form,,0af94478-f61b-4439-8002-0486ef3491b5,1,Verb,will play,akan mainkan,will play,akan mainkan,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:11:01Z,kaė'iur_14345323-f971-472c-aa76-122f2c54aa80,14345323-f971-472c-aa76-122f2c54aa80,kaė'iur,eno,stem,,,Compare,kih1_033accf6-08bc-4c09-9835-11bb4678a4ec,,,,afc6fa1a-3cfc-4740-863d-9d8e15534e7a,,Noun,fire ants,semut api,fire ants,semut api,65.jpg,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,bihdadė_143ceca4-d957-4b98-9618-b7e7928ecad7,143ceca4-d957-4b98-9618-b7e7928ecad7,bihdadė,eno,stem,,0,_component-lexeme,bih1_6f94ecff-7432-4d07-b14e-2a7ca46bd2f5,true,Complex Form,,8473db3e-d8f2-4d6f-97ac-25a0eb89d846,,Noun,chili wasp,tawon cabe,chili wasp,tawon cabe,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,Kahya_144d6fc8-f459-468a-9af9-e1f232a644f1,144d6fc8-f459-468a-9af9-e1f232a644f1,Kahya,eno,stem,,,,,,,,9f2288d4-3181-4d0b-a740-9a5356f94c02,,Proper Noun,Kahya,Kahya,Kahya,Kahya,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-09T22:34:23Z,apaih_14565a57-3a6b-4310-850e-87d62474acb0,14565a57-3a6b-4310-850e-87d62474acb0,apaih,eno,stem,,,,,,,,1f199628-97a5-4d27-9fab-52ab72871cd5,,Noun (Indo.),dregs,ampas,dregs,ampas,,borrowed,,Idn.,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kĩ'ĩãp1_146c2cd1-44ff-42b7-bdc2-304f592b0efd,146c2cd1-44ff-42b7-bdc2-304f592b0efd,kĩ'ĩãp,eno,stem,1,,,,,,,79e079c2-43cd-4ed7-b45d-ed153ad73dea,,Noun,grasshopper,belalang,grasshopper,belalang,100.jpg,proto,ki'ãpõ,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,pah-_147ed801-157a-4eb6-bf54-cba8823c41e7,147ed801-157a-4eb6-bf54-cba8823c41e7,pah-,eno,prefix,,0,_component-lexeme,ah-2_d32c590d-74c0-4079-897b-a8a8940c6302,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,'uma_148c54b6-b4d5-45c9-93fd-dd4535713156,148c54b6-b4d5-45c9-93fd-dd4535713156,'uma,eno,stem,,,,,,,,e5c6988f-3f34-43bb-b331-dd470dfe709b,,Verb,fight,berkelahi,fight,berkelahi,,proto,'umãĩ,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kabake_148c98b5-620d-4249-a7f4-75fa0dc1ba3a,148c98b5-620d-4249-a7f4-75fa0dc1ba3a,kabake,eno,stem,,,,,,,,29afb775-db1f-41c8-9996-006b4269f3b1,0,Noun,a term of reference for immediate family who has low economic status,istilah untuk keluarga dekat yang ekonominya lemah,a term of reference for immediate family who has low economic status,istilah untuk keluarga dekat yang ekonominya lemah,,proto,kabakE,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kabake_148c98b5-620d-4249-a7f4-75fa0dc1ba3a,148c98b5-620d-4249-a7f4-75fa0dc1ba3a,kabake,eno,stem,,,,,,,,e14a392b-7d6a-46fe-b70b-6c7d306a6685,1,Noun,term of reference for someone who has died,"istilah untuk ""almarhum""",term of reference for someone who has died,"istilah untuk ""almarhum""",,proto,kabakE,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kabake_148c98b5-620d-4249-a7f4-75fa0dc1ba3a,148c98b5-620d-4249-a7f4-75fa0dc1ba3a,kabake,eno,stem,,,,,,,,5967dab2-16e7-456d-9d1b-65b73be3e27e,2,Noun,term of reference for the family of the deceased,"istilah untuk ""keluarga almarhum""",term of reference for the family of the deceased,"istilah untuk ""keluarga almarhum""",,proto,kabakE,,,,,,,,
2024-12-02T06:10:58Z,2024-12-09T09:20:08Z,eamiam_14c575eb-1f54-4bba-bdbb-7b7f48ed78ee,14c575eb-1f54-4bba-bdbb-7b7f48ed78ee,eamiam,eno,stem,,0,_component-lexeme,amiam_4c28025c-1e66-4e11-8f87-80e709448822,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-09T22:57:27Z,a kaiko ė'_14eba3ab-0ae0-432a-ad3d-84304e559d95,14eba3ab-0ae0-432a-ad3d-84304e559d95,a kaiko ė',eno,phrase,,0,_component-lexeme,ka'iko_12bf8f28-0170-414c-8b71-3cce759034f4,true,Complex Form,,20d71ffd-61bc-49d4-a04c-a6b544f4a62b,,Subordinating connective,According to you,Menurut kamu,According to you,Menurut kamu,,,,,SMP_10,"A kaiko ė', kur aru nelayan ne'en mė'ni mė' ka'u?","Kalau menurut kamu, dari dua (jenis) nelayan tadi, mana yang bagus?","According you, from the two (kinds of) fishermen, which one is good?",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kikėkė_14fabf13-d19d-4041-9125-2f15dea733aa,14fabf13-d19d-4041-9125-2f15dea733aa,kikėkė,eno,stem,,0,_component-lexeme,kėkė_1a21ffde-91ae-484e-9f81-b55a17237dda,true,Complex Form,,51d04999-5e31-4a5e-8e2b-93e3e5830e73,,Verb,walk,berjalan,walk,berjalan,,,,,SMP_6,Kaprap ean kikėkė i'iah?,Kapal itu berlayar ke mana?,Where does that ship sail?,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,tahree_1514b0c6-af5f-4e94-8c03-9caa8e027a39,1514b0c6-af5f-4e94-8c03-9caa8e027a39,tahree,eno,stem,,0,_component-lexeme,kahre_4fa334c9-af5e-4290-96c7-cbf2c1022ae5,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ki'iu'_151f85bb-edf8-4234-bdf0-0b5d572b8ad0,151f85bb-edf8-4234-bdf0-0b5d572b8ad0,ki'iu',eno,stem,,,,,,,,f0e954da-e4ac-4dd5-8de1-6ce9a3dc4fb1,,Noun,bird.type,jenis.burung,bird.type,jenis.burung,,proto,kiu'i (?),,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,udėp eo_1521f20e-e543-4b4c-83a8-e311c5f050ce,1521f20e-e543-4b4c-83a8-e311c5f050ce,udėp eo,eno,phrase,,0,_component-lexeme,udėp_64d060a1-6ab3-4464-8e35-9e738acbd8b3,true,Complex Form,,cc03146a-d032-47e4-bf49-11d67b0f67a9,,Noun,"Green taro, which can be used as cooking ingredients",keladi hijau yang dapat dijadikan bahan masakan/keladi rawah,"Green taro, which can be used as cooking ingredients",keladi hijau yang dapat dijadikan bahan masakan/keladi rawah,221.jpg,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,iė̃'1_154a7f62-f7a6-43ed-aa0a-20de58565583,154a7f62-f7a6-43ed-aa0a-20de58565583,iė̃',eno,stem,1,,,,,,,a94a2ef3-8afa-499d-8f87-954e9c63cf45,0,Noun,strength,kekuatan,strength,kekuatan,,proto,'õ'õ/'ã'õ,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,iė̃'1_154a7f62-f7a6-43ed-aa0a-20de58565583,154a7f62-f7a6-43ed-aa0a-20de58565583,iė̃',eno,stem,1,,,,,,,8e826665-0986-48e3-abce-67260e924e06,1,Adjective,strong,kuat,strong,kuat,,proto,'õ'õ/'ã'õ,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,pari par_1550eb1a-4cff-44a5-9476-d5cdc27de87d,1550eb1a-4cff-44a5-9476-d5cdc27de87d,pari par,eno,phrase,,,,,,,,975d0691-ebe9-4a14-90cc-418f4ee8e518,,Noun,Spotted ray,pari kembanɡ,Spotted ray,pari kembanɡ,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-09T22:34:23Z,dape'_1584fbc2-e9b7-4e05-95ad-c16cbdb6492a,1584fbc2-e9b7-4e05-95ad-c16cbdb6492a,dape',eno,stem,,,,,,,,830d831b-3b91-411e-a2bc-fe9ab7206f48,,Verb (Indo.),get,dapat,get,dapat,,borrowed,,Idn.,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,yėp kanokeh_158fa35e-33af-4327-a4f8-a6aab5e55548,158fa35e-33af-4327-a4f8-a6aab5e55548,yėp kanokeh,eno,phrase,,0,_component-lexeme,yė̃p_7bcc63a5-4685-4e19-a391-0c20a8a0eca6,true,Complex Form,,465b5bb3-40e0-4c2c-8469-eb6f63d194b4,,Noun,A type of wild grass with small leaves and white-purple flowers,jenis rumput liar yang memiliki daun kecil dan bunga berwarna putih dan ungu,A type of wild grass with small leaves and white-purple flowers,jenis rumput liar yang memiliki daun kecil dan bunga berwarna putih dan ungu,219.jpg,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:11:00Z,kih dorpu_15998511-ec80-491e-8602-de775cbcd90c,15998511-ec80-491e-8602-de775cbcd90c,kih dorpu,eno,phrase,,0,_component-lexeme,kih1_033accf6-08bc-4c09-9835-11bb4678a4ec,true,Complex Form,,830e0df2-d344-4427-993e-a05ed6140614,,Noun,weaver ants,semut rangrang,weaver ants,semut rangrang,95.jpg,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:11:00Z,kih dorpu_15998511-ec80-491e-8602-de775cbcd90c,15998511-ec80-491e-8602-de775cbcd90c,kih dorpu,eno,phrase,,,Compare,kih1_033accf6-08bc-4c09-9835-11bb4678a4ec,,,,830e0df2-d344-4427-993e-a05ed6140614,,Noun,weaver ants,semut rangrang,weaver ants,semut rangrang,95.jpg,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ka1_15c14833-29f9-43de-8aca-425a275703b5,15c14833-29f9-43de-8aca-425a275703b5,ka,eno,stem,1,0,_component-lexeme,a2_0322529b-dfe1-42fc-bfc2-8f724471de2d,true,Complex Form,,1c8edcd7-21c8-43c9-8256-c5c749bc43f2,,Verb,come,datang,come,datang,,,,,SD_1,Hamė' ka.,Mereka datang.,They come.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ka1_15c14833-29f9-43de-8aca-425a275703b5,15c14833-29f9-43de-8aca-425a275703b5,ka,eno,stem,1,0,_component-lexeme,a2_0322529b-dfe1-42fc-bfc2-8f724471de2d,true,Complex Form,,1c8edcd7-21c8-43c9-8256-c5c749bc43f2,,Verb,come,datang,come,datang,,,,,Attire_04_IT,Ka bakarėh,Datang menyerang (dalam ritual tari adat perang),Come to attack (in the war dance),,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ka1_15c14833-29f9-43de-8aca-425a275703b5,15c14833-29f9-43de-8aca-425a275703b5,ka,eno,stem,1,0,_component-lexeme,a2_0322529b-dfe1-42fc-bfc2-8f724471de2d,true,Complex Form,,1c8edcd7-21c8-43c9-8256-c5c749bc43f2,,Verb,come,datang,come,datang,,,,,Attire_04_IT,Ka bakarėh kak kiparurur,Datang menyerang (dalam ritual tari adat perang) orang (yang ber)pesta (pernikahan) di tarian perang,Come to attack (in the war dance) people (who are) party(ing),,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,apė_15cdd22d-4a63-429e-a191-af9a6a4954f0,15cdd22d-4a63-429e-a191-af9a6a4954f0,apė,eno,stem,,0,_component-lexeme,eap_fbecaf99-9401-43f8-aa60-2b7a4604b81e,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
